feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,activity
0.0,0.43868035078048706,1.0502671003341675,0.0,0.6696729063987732,1.02390718460083,0.9218236207962036,0.0,0.0,0.0,0.27310624718666077,0.0,0.0,0.5028256177902222,0.0,0.0,0.24584756791591644,0.0,0.4784318506717682,0.0,0.0,0.0,0.8251252770423889,0.43318048119544983,0.0,0.0,0.0001055476168403402,1.4425640074477997e-05,0.0,0.6920444965362549,0.8896022439002991,0.8297972083091736,1.0
0.0,0.43466103076934814,1.0285584926605225,0.0,0.6683149337768555,1.0174709558486938,0.900065541267395,0.0,0.0,0.0,0.2673366665840149,0.0,0.0,0.49252960085868835,0.0,0.0,0.25589719414711,0.0,0.46641021966934204,0.0,0.0,0.0,0.8081233501434326,0.4381486177444458,0.0,0.0,0.0,0.0,0.0,0.6677438020706177,0.8686094284057617,0.8273844122886658,1.0
0.0,0.4295312464237213,1.0069385766983032,0.0,0.6660329103469849,1.0156540870666504,0.878527045249939,0.0,0.0,0.0,0.2565678656101227,0.0,0.0,0.4820849597454071,0.0,0.0,0.27183640003204346,0.0,0.4534139633178711,0.0,0.0,0.0,0.793282151222229,0.4485214054584503,0.0,0.0,0.0,0.0,0.0,0.6472556591033936,0.8470280766487122,0.8269805312156677,1.0
0.0,0.42324817180633545,1.0283869504928589,0.0,0.656499445438385,1.017261028289795,0.9012865424156189,0.0,0.0,0.0,0.25276872515678406,0.0,0.0,0.4967888593673706,0.0,0.0,0.26413199305534363,0.0,0.4640599489212036,0.0,0.0,0.0,0.8064129948616028,0.44572675228118896,0.0,0.0,0.0,0.0,0.0,0.6777042746543884,0.8673896789550781,0.8218855857849121,1.0
0.0,0.4192737340927124,1.030617594718933,0.0,0.6519708037376404,1.0111091136932373,0.9039467573165894,0.0,0.0,0.0,0.25382426381111145,0.0,0.0,0.5007635951042175,0.0,0.0,0.2585582435131073,0.0,0.46554940938949585,0.0,0.0,0.0,0.8041502237319946,0.44113099575042725,0.0,0.0,0.0,0.0,0.0,0.6801497340202332,0.8700401782989502,0.8163025379180908,1.0
0.0,0.4116210639476776,1.0097960233688354,0.0,0.6458311676979065,1.0028064250946045,0.8834426999092102,0.0,0.0,0.0,0.2452816367149353,0.0,0.0,0.49484097957611084,0.0,0.0,0.26982247829437256,0.0,0.45316171646118164,0.0,0.0,0.0,0.7875118851661682,0.4476669728755951,0.0,0.0,0.0,0.0,0.0,0.6603590250015259,0.8498765230178833,0.8103412389755249,1.0
0.0,0.4044841527938843,1.002212405204773,0.0,0.6385039687156677,0.9968194961547852,0.8764162659645081,0.0,0.0,0.0,0.23891809582710266,0.0,0.0,0.49422794580459595,0.0,0.0,0.2739494740962982,0.0,0.44826528429985046,0.0,0.0,0.0,0.7799012064933777,0.4498554468154907,0.0,0.0,0.0,0.0,0.0,0.6559532880783081,0.8424493074417114,0.8042894601821899,1.0
0.0,0.40698421001434326,1.000643014907837,0.0,0.6417086124420166,0.9967955350875854,0.8744970560073853,0.0,0.0,0.0,0.2418772131204605,0.0,0.0,0.49062538146972656,0.0,0.0,0.27187687158584595,0.0,0.44806617498397827,0.0,0.0,0.0,0.7785688042640686,0.44746044278144836,0.0,0.0,0.0,0.0,0.0,0.6513879299163818,0.841050386428833,0.8060328960418701,1.0
0.0,0.41486266255378723,0.993525505065918,0.0,0.649855375289917,0.998276948928833,0.866461992263794,0.0,0.0,0.0,0.24737197160720825,0.0,0.0,0.4829520583152771,0.0,0.0,0.272626131772995,0.0,0.4451199769973755,0.0,0.0,0.0,0.7771274447441101,0.44666215777397156,0.0,0.0,0.0,0.0,0.0,0.6392785906791687,0.8344469666481018,0.8111449480056763,1.0
0.0,0.410803884267807,0.9828078150749207,0.0,0.6443554759025574,0.989145815372467,0.8561278581619263,0.0,0.0,0.0,0.24468106031417847,0.0,0.0,0.47910451889038086,0.0,0.0,0.27310577034950256,0.0,0.4393342137336731,0.0,0.0,0.0,0.7685612440109253,0.44491100311279297,0.0,0.0,0.0,0.0,0.0,0.6302539110183716,0.8244227766990662,0.8045558929443359,1.0
0.0,0.4019620716571808,0.9750226140022278,0.0,0.6335128545761108,0.9774672389030457,0.8493576049804688,0.0,0.0,0.0,0.23901592195034027,0.0,0.0,0.4793590307235718,0.0,0.0,0.2723071575164795,0.0,0.4348081052303314,0.0,0.0,0.0,0.7598637342453003,0.4426552653312683,0.0,0.0,0.0,0.0,0.0,0.6272435784339905,0.8172044157981873,0.7939382195472717,1.0
0.0,0.4030493199825287,0.9760799407958984,0.0,0.6342899799346924,0.9778092503547668,0.8503186106681824,0.0,0.0,0.0,0.2402382493019104,0.0,0.0,0.4796438217163086,0.0,0.0,0.2714294195175171,0.0,0.4355074465274811,0.0,0.0,0.0,0.7609485387802124,0.4420124888420105,0.0,0.0,0.0,0.0,0.0,0.627928614616394,0.8182799816131592,0.7943593263626099,1.0
0.0,0.40834516286849976,0.9770588278770447,0.0,0.6406878232955933,0.9838806986808777,0.8506880402565002,0.0,0.0,0.0,0.2425181269645691,0.0,0.0,0.47713449597358704,0.0,0.0,0.27360838651657104,0.0,0.4362073540687561,0.0,0.0,0.0,0.7642695307731628,0.44405925273895264,0.0,0.0,0.0,0.0,0.0,0.6263706684112549,0.819008469581604,0.8005045056343079,1.0
0.0,0.41218602657318115,0.9699164628982544,0.0,0.646723747253418,0.9896981716156006,0.8430020213127136,0.0,0.0,0.0,0.24128815531730652,0.0,0.0,0.47074270248413086,0.0,0.00022640166571363807,0.28153151273727417,0.0,0.4323212206363678,0.0,0.0,0.0,0.7625100612640381,0.4499930739402771,0.0,0.0,0.0,0.0,0.0,0.617160439491272,0.8117125034332275,0.807002067565918,1.0
0.0,0.40566134452819824,0.9387183785438538,0.0,0.6389666199684143,0.9757635593414307,0.8122575283050537,0.0,0.0,0.0,0.23315957188606262,0.0,0.0,0.4570026993751526,0.0,0.003017426934093237,0.2921316623687744,0.0,0.4159933626651764,0.0,0.0,0.0,0.7417951822280884,0.4537621736526489,0.0,0.0,0.0,0.0,0.0,0.5889599323272705,0.781998336315155,0.7983621954917908,1.0
0.0,0.3996102213859558,0.9122479557991028,0.0,0.6303680539131165,0.9601871967315674,0.7862374782562256,0.0,0.0,0.0,0.2270330786705017,0.0,0.0,0.44544851779937744,0.0,0.006771738175302744,0.2976498305797577,0.0,0.40197697281837463,0.0,0.0,0.0,0.7238348722457886,0.4536668062210083,0.0,0.0,0.0,0.0,0.0,0.5656759738922119,0.7569296360015869,0.7881025075912476,1.0
0.0,0.3987143039703369,0.9217512607574463,0.0,0.6288018226623535,0.9606069922447205,0.7959681153297424,0.0,0.0,0.0,0.22753041982650757,0.0,0.0,0.45087066292762756,0.0,0.003467992879450321,0.29262176156044006,0.0,0.40631306171417236,0.0,0.0,0.0,0.7287482619285583,0.45073142647743225,0.0,0.0,0.0,0.0,0.0,0.5762951374053955,0.7659266591072083,0.7868752479553223,1.0
0.0,0.4047350585460663,0.9369745254516602,0.0,0.6363478899002075,0.9712501168251038,0.8107014894485474,0.0,0.0,0.0,0.23257382214069366,0.0,0.0,0.4561140239238739,0.0,6.973267591092736e-05,0.28944525122642517,0.0,0.41459015011787415,0.0,0.0,0.0,0.7402900457382202,0.4508652687072754,0.0,0.0,0.0,0.0,0.0,0.5886204838752747,0.7803349494934082,0.7948890924453735,1.0
0.0,0.4067707061767578,0.9412187933921814,0.0,0.638891875743866,0.9745653867721558,0.8147487640380859,0.0,0.0,0.0,0.23445218801498413,0.0,0.0,0.45748770236968994,0.0,0.00012546654033940285,0.28880050778388977,0.0,0.4170590043067932,0.0,0.0,0.0,0.7436540126800537,0.4510982930660248,0.0,0.0,0.0,0.0,0.0,0.5917581915855408,0.7843904495239258,0.7975565195083618,1.0
0.0,0.40469396114349365,0.9567580819129944,0.0,0.6363607048988342,0.9758156538009644,0.8306930661201477,0.0,0.0,0.0,0.2361920177936554,0.0,0.0,0.467305451631546,0.0,5.573386079049669e-05,0.2807939946651459,0.0,0.42509663105010986,0.0,0.0,0.0,0.7512651085853577,0.4468291699886322,0.0,0.0,0.0,0.0,0.0,0.6084496378898621,0.7994072437286377,0.7958586812019348,1.0
0.0,0.4037405252456665,0.9786220192909241,0.0,0.6359450221061707,0.9813549518585205,0.8529168963432312,0.0,0.0,0.0,0.23905950784683228,0.0,0.0,0.47999370098114014,0.0,0.0,0.2723253071308136,0.0,0.4365892708301544,0.0,0.0,0.0,0.762948215007782,0.4434190094470978,0.0,0.0,0.0,0.0,0.0,0.6305984258651733,0.8204066157341003,0.7968975901603699,1.0
0.0,0.40288716554641724,0.9748559594154358,0.0,0.634150505065918,0.9776673913002014,0.8492658734321594,0.0,0.0,0.0,0.23891408741474152,0.0,0.0,0.47860845923423767,0.0,0.0,0.27161967754364014,0.0,0.4346874952316284,0.0,0.0,0.0,0.7602728605270386,0.44204580783843994,0.0,0.0,0.0,0.0,0.0,0.6273275017738342,0.8169828057289124,0.7943917512893677,1.0
0.0,0.40288394689559937,0.9717696309089661,0.0,0.633240818977356,0.9748859405517578,0.846152663230896,0.0,0.0,0.0,0.23924459517002106,0.0,0.0,0.47706475853919983,0.0,0.0,0.2709483504295349,0.0,0.4332084059715271,0.0,0.0,0.0,0.7584794759750366,0.4407821297645569,0.0,0.0,0.0,0.0,0.0,0.6245269775390625,0.8141619563102722,0.792739987373352,1.0
0.0,0.40575259923934937,0.9682952165603638,0.0,0.6357932686805725,0.9752545952796936,0.842426061630249,0.0,0.0,0.0,0.24059459567070007,0.0,0.0,0.47375768423080444,0.0,0.0,0.2717064619064331,0.0,0.4316767752170563,0.0,0.0,0.0,0.7579672336578369,0.44083842635154724,0.0,0.0,0.0,0.0,0.0,0.6201173067092896,0.8108760714530945,0.7944009304046631,1.0
0.03791981190443039,0.33672064542770386,0.7990937232971191,0.0,0.5388184785842896,0.8454145789146423,0.6945809721946716,0.085893414914608,0.06632531434297562,0.0,0.20004455745220184,0.0021337231155484915,0.10160253942012787,0.5017600059509277,0.00942421704530716,0.1127849668264389,0.3320184350013733,0.05476754158735275,0.35617321729660034,0.0,0.01736348681151867,0.0,0.6400007605552673,0.47607776522636414,0.0,0.08879414945840836,0.0019203382544219494,0.0,0.040594279766082764,0.5084962844848633,0.668731689453125,0.6801905035972595,1.0
0.14590176939964294,0.1256369799375534,0.3010258972644806,0.0,0.2431778609752655,0.45596960186958313,0.2600785493850708,0.3325284719467163,0.2657356560230255,0.0,0.07496768236160278,0.0021337231155484915,0.3998083770275116,0.583686888217926,0.02772614359855652,0.4446386694908142,0.5030108690261841,0.2021268755197525,0.13353103399276733,0.0,0.051145970821380615,0.0,0.288970947265625,0.5760753154754639,0.0,0.35043030977249146,0.0019203382544219494,0.0,0.14630085229873657,0.18995636701583862,0.25039705634117126,0.33442920446395874,1.0
0.20723062753677368,0.0013008042005822062,0.0037312651984393597,0.0,0.06935014575719833,0.22664396464824677,0.0,0.47332245111465454,0.3841426968574524,0.0,0.0,0.0,0.5734589695930481,0.6255066990852356,0.034214504063129425,0.6395024061203003,0.6045553088188171,0.28222018480300903,0.0,0.0,0.06378372013568878,0.0,0.07940465211868286,0.6352484226226807,0.0,0.5036121010780334,0.0,0.0,0.2020817995071411,0.0,0.0,0.13126032054424286,1.0
0.20572665333747864,0.0017168235499411821,0.0025818690191954374,0.0,0.06961166113615036,0.22606222331523895,0.0,0.47200700640678406,0.3851994276046753,0.0,0.0,0.0,0.5738651752471924,0.6231169104576111,0.03265770524740219,0.6398269534111023,0.6048028469085693,0.2799101769924164,0.0,0.0,0.06138535961508751,0.0,0.07838457077741623,0.6349050402641296,0.0,0.5036523342132568,0.0,0.0,0.1999378353357315,0.0,0.0,0.13134992122650146,1.0
0.20727980136871338,0.001990365097299218,0.0016633742488920689,0.0,0.06868133693933487,0.22399374842643738,0.0,0.47334015369415283,0.38628771901130676,0.0,0.0,0.0,0.5749814510345459,0.6231862902641296,0.03340093791484833,0.6405072212219238,0.6047336459159851,0.28132250905036926,0.0,0.0,0.06252840161323547,0.0,0.07710297405719757,0.6345645189285278,0.0,0.504406213760376,0.0,0.0,0.20135971903800964,0.0,0.0,0.12989108264446259,1.0
0.20971781015396118,0.0014735371805727482,0.000869738170877099,0.0,0.06759697943925858,0.22307592630386353,0.0,0.47515788674354553,0.38694527745246887,0.0,0.0,0.0,0.5758296251296997,0.6243852376937866,0.034575801342725754,0.6423965096473694,0.6052242517471313,0.283777117729187,0.0,0.0,0.06470099836587906,0.0,0.07628417760133743,0.6351666450500488,0.0,0.5056323409080505,0.0,0.0,0.2036018967628479,0.0,0.0,0.12877365946769714,1.0
0.20881545543670654,0.0015371297486126423,0.0006237874622456729,0.0,0.06808960437774658,0.2235361933708191,0.0,0.47452279925346375,0.38641083240509033,0.0,0.0,0.0,0.5754415392875671,0.6241193413734436,0.03411822021007538,0.6413782238960266,0.6048804521560669,0.2828408181667328,0.0,0.0,0.06387229263782501,0.0,0.07667623460292816,0.6348564028739929,0.0,0.5050533413887024,0.0,0.0,0.2027484029531479,0.0,0.0,0.129265695810318,1.0
0.20639191567897797,0.0018526451895013452,0.0018044537864625454,0.0,0.06939496099948883,0.22539104521274567,0.0,0.4724715054035187,0.38494113087654114,0.0,0.0,0.0,0.573638916015625,0.6232144832611084,0.033241257071495056,0.639009952545166,0.6040422320365906,0.28070133924484253,0.0,0.0,0.062234681099653244,0.0,0.07822836935520172,0.634157657623291,0.0,0.5031721591949463,0.0,0.0,0.200807586312294,0.0,0.0,0.1309158205986023,1.0
0.20504602789878845,0.0024024653248488903,0.002179188886657357,0.0,0.06989524513483047,0.22558072209358215,0.0,0.4708597958087921,0.3839350938796997,0.0,0.0,0.0,0.57203608751297,0.6214040517807007,0.03302298113703728,0.6372546553611755,0.6028424501419067,0.2794514000415802,0.0,0.0,0.061607010662555695,0.0,0.07886097580194473,0.6329561471939087,0.0,0.5015488266944885,0.0,0.0,0.1997874677181244,0.0,0.0,0.1314460039138794,1.0
0.2049504816532135,0.0024896571412682533,0.0020841513760387897,0.0,0.06939023733139038,0.2242652326822281,0.0,0.47151798009872437,0.3840740919113159,0.0,0.0,0.0,0.5729970932006836,0.622437596321106,0.03306223824620247,0.6365808248519897,0.6026462912559509,0.2794959545135498,0.0,0.0,0.06141242757439613,0.0,0.07862764596939087,0.6328538656234741,0.0,0.5019045472145081,0.0,0.0,0.19990968704223633,0.0,0.0,0.13036149740219116,1.0
0.20337601006031036,0.0030025995802134275,0.0027311360463500023,0.0,0.07083972543478012,0.22599540650844574,0.0,0.46942880749702454,0.3831193745136261,0.0,0.0,0.0,0.5711157917976379,0.6205962300300598,0.0324871689081192,0.6352852582931519,0.6021339297294617,0.27794408798217773,0.0,0.0,0.06052107363939285,0.0,0.07944172620773315,0.6322058439254761,0.0,0.50029456615448,0.0,0.0,0.1985003799200058,0.0,0.0,0.13226854801177979,1.0
0.2046862095594406,0.0027634112630039454,0.00417903158813715,0.0,0.0706111416220665,0.2258007824420929,0.0,0.46979060769081116,0.3797715902328491,0.0,0.0,0.0,0.5681238174438477,0.6210187077522278,0.03492124378681183,0.6305935382843018,0.5986462235450745,0.2802940607070923,0.0,0.0,0.06376916915178299,0.0,0.08104566484689713,0.6295992732048035,0.0,0.4971218705177307,0.0,0.0,0.20101815462112427,0.0,0.0,0.13204528391361237,1.0
0.20577365159988403,0.002863074652850628,0.003774757497012615,0.0,0.06982303410768509,0.2243516445159912,0.0,0.47079384326934814,0.37962520122528076,0.0,0.0,0.0,0.5683432221412659,0.621563196182251,0.03577110916376114,0.6299307346343994,0.5976818799972534,0.28153344988822937,0.0,0.0,0.06495048850774765,0.0,0.08077897876501083,0.6287844777107239,0.0,0.49699708819389343,0.0,0.0,0.2023189216852188,0.0,0.0,0.13086442649364471,1.0
0.2056155502796173,0.002838173182681203,0.0021500205621123314,0.0,0.06933672726154327,0.2236282229423523,0.0,0.4721184968948364,0.38307157158851624,0.0,0.0,0.0,0.5723938941955566,0.6229293346405029,0.03405799716711044,0.6346753835678101,0.6011214256286621,0.2805022895336151,0.0,0.0,0.06265976279973984,0.0,0.07925809174776077,0.6316149234771729,0.0,0.500900387763977,0.0,0.0,0.20101891458034515,0.0,0.0,0.13005825877189636,1.0
0.20192402601242065,0.003609837731346488,0.003410999896004796,0.0,0.0708906352519989,0.22557884454727173,0.0,0.46952807903289795,0.3821379840373993,0.0,0.0,0.0,0.5714237689971924,0.6218769550323486,0.03193862363696098,0.6327404975891113,0.6010984778404236,0.2767758071422577,0.0,0.0,0.059187907725572586,0.0,0.08060923218727112,0.631645679473877,0.0,0.49965953826904297,0.0,0.0,0.19748622179031372,0.0,0.0,0.13173235952854156,1.0
0.2013748288154602,0.003628457896411419,0.0029057031497359276,0.0,0.07083263993263245,0.22527442872524261,0.0,0.46899932622909546,0.3829428255558014,0.0,0.0,0.0,0.5718503594398499,0.621105432510376,0.03130004554986954,0.6334584355354309,0.601476788520813,0.2758512794971466,0.0,0.0,0.05829267203807831,0.0,0.08007804304361343,0.6317227482795715,0.0,0.4999915361404419,0.0,0.0,0.19664335250854492,0.0,0.0,0.13161012530326843,1.0
0.20230679214000702,0.0032184321898967028,0.0024982395116239786,0.0,0.07040342688560486,0.22471009194850922,0.0,0.4694676399230957,0.38297054171562195,0.0,0.0,0.0,0.5717017650604248,0.6211503148078918,0.032012589275836945,0.6335179805755615,0.601116955280304,0.27684342861175537,0.0,0.0,0.05931149423122406,0.0,0.07970622181892395,0.6313353776931763,0.0,0.49989351630210876,0.0,0.0,0.19761842489242554,0.0,0.0,0.13117624819278717,1.0
0.19972117245197296,0.0041204169392585754,0.002770401071757078,0.0,0.0717240497469902,0.22594097256660461,0.0,0.46700361371040344,0.3816618323326111,0.0,0.0,0.0,0.5697370171546936,0.6193011403083801,0.03089325875043869,0.6313176155090332,0.6002314686775208,0.27422481775283813,0.0,0.0,0.05722786858677864,0.0,0.08074148744344711,0.6304445862770081,0.0,0.4979541599750519,0.0,0.0,0.19521202147006989,0.0,0.0,0.13264100253582,1.0
0.2003447711467743,0.004326928406953812,0.0017232041573151946,0.0,0.07121865451335907,0.22424080967903137,0.0,0.46739721298217773,0.38329213857650757,0.0,0.0,0.0,0.5709574222564697,0.6180222630500793,0.030765052884817123,0.6328356266021729,0.6007433533668518,0.27436044812202454,0.0,0.0,0.05723217502236366,0.0,0.07934078574180603,0.6304392218589783,0.0,0.4989388883113861,0.0,0.0,0.19540712237358093,0.0,0.0,0.13175007700920105,1.0
0.19996486604213715,0.004588437732309103,0.0028665312565863132,0.0,0.07176697999238968,0.2252708077430725,0.0,0.4666162133216858,0.38204142451286316,0.0,0.0,0.0,0.569586992263794,0.6173846125602722,0.030942996963858604,0.6315488219261169,0.5999981164932251,0.27425721287727356,0.0,0.0,0.05749140679836273,0.0,0.08021113276481628,0.6299049854278564,0.0,0.49777624011039734,0.0,0.0,0.19533810019493103,0.0,0.0,0.13258211314678192,1.0
0.2015973925590515,0.004182720556855202,0.0038162427954375744,0.0,0.07117843627929688,0.22566720843315125,0.0,0.4684094786643982,0.3806401789188385,0.0,0.0,0.0,0.5692956447601318,0.6204816699028015,0.03248468041419983,0.630340039730072,0.5991262793540955,0.2766744792461395,0.0,0.0,0.059743013232946396,0.0,0.08138152211904526,0.6298542022705078,0.0,0.49751096963882446,0.0,0.0,0.19759106636047363,0.0,0.0,0.1320793628692627,1.0
0.20509624481201172,0.003182948799803853,0.003972465172410011,0.0,0.06992722302675247,0.22469742596149445,0.0,0.47145816683769226,0.3811335861682892,0.0,0.0,0.0,0.570563018321991,0.6229156255722046,0.03459785878658295,0.631704568862915,0.5994201898574829,0.2805509865283966,0.0,0.0,0.06320840120315552,0.0,0.08076823502779007,0.6304358243942261,0.0,0.4988795518875122,0.0,0.0,0.2012123316526413,0.0,0.0,0.1307813972234726,1.0
0.2051149606704712,0.003088992554694414,0.0036116871051490307,0.0,0.07003717869520187,0.22455085813999176,0.0,0.47087007761001587,0.3807632029056549,0.0,0.0,0.0,0.5698072910308838,0.6217591166496277,0.03484724462032318,0.6312706470489502,0.5990113019943237,0.2806064188480377,0.0,0.0,0.0636228621006012,0.0,0.08041507005691528,0.6298806667327881,0.0,0.4982456564903259,0.0,0.0,0.20132365822792053,0.0,0.0,0.13100551068782806,1.0
0.20382601022720337,0.003608005354180932,0.0035546673461794853,0.0,0.07073120772838593,0.22517305612564087,0.0,0.4693017601966858,0.37981417775154114,0.0,0.0,0.0,0.5681109428405762,0.6205956935882568,0.034541450440883636,0.629727303981781,0.5980588793754578,0.27946269512176514,0.0,0.0,0.06300882995128632,0.0,0.08101152628660202,0.6288785934448242,0.0,0.4966277480125427,0.0,0.0,0.20036183297634125,0.0,0.0,0.13181960582733154,1.0
0.20369143784046173,0.0034038135781884193,0.00253431499004364,0.0,0.07014238089323044,0.2241290658712387,0.0,0.4699031412601471,0.3821946382522583,0.0,0.0,0.0,0.5706177353858948,0.620652437210083,0.03316344693303108,0.6327539086341858,0.6000409126281738,0.27837228775024414,0.0,0.0,0.06109818443655968,0.0,0.07951652258634567,0.6303502321243286,0.0,0.4989950954914093,0.0,0.0,0.19912242889404297,0.0,0.0,0.13089509308338165,1.0
0.20996664464473724,0.0015082935569807887,0.0006607660325244069,0.0,0.0657159611582756,0.21898245811462402,0.0,0.4774671196937561,0.3899761438369751,0.0,0.0,0.0,0.5802097320556641,0.6256915330886841,0.0334126353263855,0.6437753438949585,0.6061758399009705,0.2830287218093872,0.0,0.0,0.06264324486255646,0.0,0.0739218220114708,0.6356137990951538,0.0,0.5082847476005554,0.0,0.0,0.20295554399490356,0.0,0.0,0.12544842064380646,1.0
0.21014952659606934,0.0011970589403063059,0.001122973277233541,0.0,0.06607740372419357,0.22034426033496857,0.0,0.47724804282188416,0.3905160129070282,0.0,0.0,0.0,0.5802635550498962,0.625417947769165,0.03329404816031456,0.6456986665725708,0.6073817014694214,0.2833024263381958,0.0,0.0,0.06288313865661621,0.0,0.074011892080307,0.6366775035858154,0.0,0.5090250968933105,0.0,0.0,0.20307765901088715,0.0,0.0,0.12639062106609344,1.0
